TILEID,SURVEY,PROGRAM,FAPRGRM,NEXP,EXPTIME_TOTAL,AIRMASS_MEAN,SEEING_ETC_MEAN,SEEING_GFA_MEAN,TRANSPARENCY_GFA_MEAN,SKY_MAG_AB_GFA_MEAN,SKY_MAG_G_SPEC_MEAN,SKY_MAG_R_SPEC_MEAN,SKY_MAG_Z_SPEC_MEAN,EBV_MEAN
20743,main,bright,bright,2,1227.020309,1.181201,1.039847,0.969164,0.718394,20.907136,21.690277,21.005104,19.644960,0.024062
20744,main,bright,bright,1,617.925415,1.118722,0.885895,1.062948,0.652284,21.340715,22.048058,21.279568,19.845143,0.033788
20745,main,bright,bright,1,699.276917,1.100423,0.780327,0.725077,0.966981,19.102048,18.900932,19.133792,18.822173,0.014432
20746,main,bright,bright,1,701.805725,1.304258,1.072985,1.053120,0.892360,20.148888,20.257113,20.132940,19.182834,0.035215
20747,main,bright,bright,1,1049.812256,1.685891,1.253348,1.202966,0.894613,20.002318,20.029460,19.951091,19.101137,0.021864
20748,main,bright,bright,1,726.065491,1.012159,1.263014,1.409423,0.944785,20.467358,20.524519,20.465857,19.190668,0.008897
20749,main,bright,bright,1,975.773132,1.005056,0.936248,0.941275,0.941994,19.143334,19.128590,19.199891,19.216700,0.013230
20750,main,bright,bright,1,457.708954,1.006250,0.976271,1.027882,1.055540,20.245327,20.221735,20.289839,19.448887,0.021773
20751,main,bright,bright,1,1417.910522,1.000301,1.178859,1.189186,0.993393,19.210047,19.246427,19.246927,18.870483,0.028939
20752,main,bright,bright,1,692.269653,1.072419,0.985630,1.069667,1.042282,19.857891,19.734265,19.863833,18.964909,0.018664
20753,main,bright,bright,1,1246.866821,1.095976,1.049762,1.127409,0.933693,19.224006,19.005950,19.272836,19.012658,0.008116
20754,main,bright,bright,1,732.710632,1.135203,0.797000,0.745557,0.986515,19.115306,18.893435,19.136353,18.848818,0.014712
20755,main,bright,bright,1,1005.655090,1.055111,1.807394,1.745582,1.003095,20.553500,20.690641,20.542685,19.042288,0.017195
20756,main,bright,bright,1,571.032776,1.063527,0.777089,0.817368,0.946409,19.060226,18.847006,19.080139,18.637777,0.018619
20757,main,bright,bright,1,442.502228,1.090701,0.887831,0.954020,0.736049,21.466772,22.098074,21.379381,19.906376,0.023840
20758,main,bright,bright,1,676.056702,1.078879,1.256942,1.096873,0.627510,21.280448,22.066335,21.285259,19.859219,0.017073
20759,main,bright,bright,1,442.979645,1.034548,0.759766,0.791328,0.964842,19.911210,19.793129,19.938969,19.342662,0.012186
20760,main,bright,bright,1,405.716309,1.094040,1.006398,1.009986,0.787484,21.575793,22.128706,21.433698,19.858320,0.021645
20761,main,bright,bright,1,472.755066,1.012705,1.538442,1.395866,0.939600,21.411113,22.423604,21.503500,19.607841,0.016516
20762,main,bright,bright,1,645.635864,1.003564,1.328622,1.524841,0.910603,21.427120,22.437195,21.492171,19.668715,0.020438
20763,main,bright,bright,1,480.892853,1.046565,1.144361,1.340287,0.837806,21.641812,22.442196,21.712213,20.215195,0.018666
20764,main,bright,bright,1,1433.542236,1.006810,1.034670,1.113122,0.923113,19.163105,19.340061,19.202618,18.958302,0.014701
20765,main,bright,bright,1,295.373901,1.002809,0.912625,0.910430,1.041116,20.960388,21.037431,20.894565,19.634546,0.028100
20766,main,bright,bright,1,794.004272,1.010583,1.266824,1.190774,1.026922,19.743194,19.552329,19.751273,19.297211,0.017518
20767,main,bright,bright,1,704.401917,1.019769,0.996009,1.045190,0.986423,19.850156,20.032196,19.890739,19.253081,0.022166
20768,main,bright,bright,1,766.978210,1.022768,1.298350,1.266257,1.038577,19.993323,19.910397,20.010271,19.238103,0.016494
20769,main,bright,bright,1,717.073914,1.072696,0.880429,0.847988,1.009010,19.429909,19.475632,19.467209,18.939575,0.020897
20770,main,bright,bright,1,1413.438965,1.053263,1.380111,1.177633,0.947847,19.323518,19.500895,19.361055,18.910996,0.018552
20771,main,bright,bright,1,757.786011,1.038875,1.056426,1.102372,1.079813,19.833154,19.999871,19.856280,19.317250,0.017007
20772,main,bright,bright,1,795.102417,1.032543,1.114974,1.154400,0.993749,19.886717,20.072798,19.934033,19.294172,0.027132
20773,main,bright,bright,1,984.244446,1.012828,1.469001,1.324226,1.029001,19.707333,19.522931,19.721953,19.200365,0.014579
20774,main,bright,bright,1,1037.620239,1.015069,1.388516,1.346731,1.042339,19.677842,19.499575,19.698670,19.150008,0.014512
20775,main,bright,bright,1,707.786560,1.005025,1.346779,1.226072,1.018159,19.985865,19.895391,19.995611,19.264014,0.016883
20776,main,bright,bright,1,379.169464,1.003227,1.333880,1.304319,1.045002,21.545920,22.426152,21.545543,19.316331,0.020455
20777,main,bright,bright,1,651.031067,1.026250,1.166851,0.987298,0.949621,19.935782,20.226063,19.996992,19.282525,0.021498
20778,main,bright,bright,1,662.018372,1.056970,1.075278,1.024766,0.987451,19.856433,20.035850,19.896839,19.378116,0.017195
20779,main,bright,bright,1,811.277100,1.041816,1.385414,1.305278,1.065632,19.946297,19.862499,19.966257,19.281895,0.017234
20780,main,bright,bright,1,853.769714,1.043804,0.914364,0.920944,0.998864,19.375114,19.422562,19.408227,18.925313,0.016547
20781,main,bright,bright,1,235.941223,1.091274,0.690533,0.680700,1.071695,20.772369,21.122167,20.700565,19.099477,0.012912
20782,main,bright,bright,1,387.932587,1.123224,1.002958,1.035386,1.090838,20.404963,20.346026,20.409592,19.078721,0.011564
20783,main,bright,bright,1,849.774231,1.079494,1.271387,1.306078,0.962442,20.147786,20.153974,20.199743,19.352207,0.012357
20784,main,bright,bright,1,739.088928,1.100743,0.859787,0.873452,1.007152,19.433096,19.487887,19.478373,18.934486,0.011979
20785,main,bright,bright,1,1223.733887,1.121968,1.492755,1.615701,0.709296,20.907616,21.904814,20.933633,19.256517,0.011054
20786,main,bright,bright,1,738.660583,1.239841,1.072214,1.105641,0.914156,20.225457,20.378913,20.240283,19.186436,0.052815
20787,main,bright,bright,2,1527.780243,1.088434,1.934602,1.693656,0.981258,20.212079,20.257037,20.270680,19.246699,0.009708
20788,main,bright,bright,1,767.508728,1.062660,1.017909,1.126582,0.948002,19.790637,19.984571,19.838069,19.248932,0.011705
20789,main,bright,bright,1,1386.976685,1.001224,1.147653,1.070568,0.905998,19.119409,19.377585,19.202815,18.989059,0.023898
20790,main,bright,bright,1,432.083801,1.086294,1.129406,1.092237,0.885196,21.040757,21.498585,21.091307,19.524506,0.028268
20791,main,bright,bright,1,397.513275,1.006662,1.130819,1.122901,1.068502,20.725734,20.827875,20.760669,19.601906,0.012382
20792,main,bright,bright,1,672.925049,1.078993,1.447349,1.531424,1.026514,20.906555,21.108968,20.889552,19.352071,0.014716
20793,main,bright,bright,2,1401.261902,1.018247,1.589240,1.716957,0.856797,20.790396,21.764649,20.834269,19.011937,0.063044
20794,main,bright,bright,1,298.299286,1.099739,1.092395,0.995255,1.050434,21.477884,22.205028,21.465217,19.961521,0.047391
20795,main,bright,bright,1,544.711487,1.090971,1.366331,0.971789,1.055903,20.039236,19.781567,20.024240,19.581075,0.054255
20796,main,bright,bright,1,935.906921,1.038493,0.849928,0.964244,1.077114,19.306619,19.109182,19.347194,19.002854,0.048400
20799,main,bright,bright,1,980.284363,1.005092,1.649864,1.469975,1.007635,20.688541,20.854724,20.699292,19.644315,0.133631
20803,main,bright,bright,1,505.552032,1.148202,0.750258,0.853981,0.878833,20.494710,21.601425,20.560210,18.495414,0.104692
20806,main,bright,bright,1,713.172485,1.004247,0.961856,1.007933,1.005186,19.715944,19.601243,19.766150,19.297847,0.048564
20807,main,bright,bright,1,456.747284,1.012069,1.236769,1.025570,1.085673,20.633502,21.343172,20.740550,19.297281,0.102872
20810,main,bright,bright,1,1126.911865,1.021777,0.932510,0.918860,1.106582,19.129635,19.254287,19.368755,19.130879,0.085261
20812,main,bright,bright,1,1157.325073,1.043377,1.219406,1.094411,1.058335,19.286850,19.080847,19.319283,18.995635,0.048077
20815,main,bright,bright,1,654.146484,1.005298,1.123449,1.191553,1.087797,20.133015,20.485840,20.181872,19.071988,0.078314
20816,main,bright,bright,1,516.323730,1.143042,0.824033,0.931737,0.940884,20.336645,20.632405,20.340391,19.666351,0.079856
20817,main,bright,bright,1,357.035889,1.139697,0.856705,0.936668,0.939047,21.181977,21.706163,21.172325,19.834262,0.080326
20818,main,bright,bright,1,388.143005,1.172379,0.923849,0.901403,1.065994,20.500400,20.413315,20.469686,19.072152,0.064271
20819,main,bright,bright,1,1109.587036,1.133201,2.419128,2.032752,0.958613,21.062467,21.980307,21.104087,19.383109,0.075521
20820,main,bright,bright,1,652.128052,1.108113,0.801722,0.787824,0.995943,19.017007,18.579338,19.006237,18.689950,0.066138
20821,main,bright,bright,1,320.411896,1.162548,1.011366,0.943632,1.038474,21.135372,21.379246,21.039036,19.220011,0.047059
20822,main,bright,bright,1,942.782715,1.207826,0.852624,0.936379,0.930247,19.606023,19.768796,19.638172,19.373571,0.066161
20823,main,bright,bright,2,1084.103088,1.201288,1.325913,1.259625,0.997759,19.825843,19.494883,19.756760,19.145256,0.050756
20824,main,bright,bright,3,1295.068588,1.202698,1.037716,1.041647,0.830446,20.117470,19.888714,20.081154,19.282072,0.047195
20825,main,bright,bright,1,893.127625,1.164583,0.982102,0.956274,0.943680,19.450613,18.640949,19.432048,18.897644,0.062335
20826,main,bright,bright,1,585.574890,1.110322,1.405316,1.207001,1.022878,20.400207,20.640344,20.413366,19.109399,0.059025
20827,main,bright,bright,1,326.543884,1.110677,0.784007,0.842579,0.951961,20.992366,21.312893,21.036327,19.635759,0.054574
20828,main,bright,bright,2,1825.836731,1.333808,0.809822,0.790477,0.984858,18.285641,18.085067,18.334140,18.422730,0.048097
20830,main,bright,bright,1,720.176025,1.200218,1.025041,1.145870,0.676189,21.166638,21.948490,21.233846,19.796536,0.049135
20831,main,bright,bright,1,1034.039551,1.199346,1.412534,1.399810,0.660255,21.263513,21.850100,21.121962,19.432199,0.076993
20832,main,bright,bright,1,503.451050,1.151930,1.389062,1.252013,1.007246,20.951040,22.092638,21.153486,19.391323,0.092478
20834,main,bright,bright,1,855.435303,1.254172,1.658597,1.610690,0.969872,20.836317,21.960205,20.975143,19.046086,0.085565
20835,main,bright,bright,2,1827.203186,1.204622,1.904799,1.533503,0.989817,19.741977,19.132996,19.701316,19.216829,0.064526
20836,main,bright,bright,1,494.285431,1.269877,1.154016,1.149341,1.028007,20.735473,21.010210,20.673155,19.352641,0.049310
20837,main,bright,bright,1,1283.102783,1.112280,1.106519,1.101318,0.784975,19.543657,19.884610,19.583354,18.942113,0.055589
20838,main,bright,bright,2,1479.423828,1.080537,1.024772,1.008352,0.947838,19.049707,19.126698,19.092560,18.569022,0.061262
20839,main,bright,bright,1,454.483582,1.077063,1.330661,1.129003,1.026276,20.867369,21.847384,21.053395,19.361094,0.088452
20840,main,bright,bright,1,475.934296,1.098245,1.184926,1.169611,1.032134,20.722242,21.064431,20.867536,19.239314,0.090927
20841,main,bright,bright,1,775.840210,1.254766,1.028455,0.921953,0.929968,19.750183,20.022269,19.769945,19.409975,0.063880
20842,main,bright,bright,1,970.550598,1.295128,1.303841,1.347499,0.944031,20.191095,20.675464,20.224602,19.125482,0.090528
20843,main,bright,bright,2,2406.192627,1.340040,1.158623,0.969030,0.743271,18.939042,19.147567,18.945669,18.844104,0.042014
20844,main,bright,bright,1,1082.579956,1.237176,1.310587,1.694169,0.792388,21.092946,21.699153,21.181717,19.745345,0.045818
20845,main,bright,bright,1,455.113892,1.304206,1.030671,0.978343,0.925789,20.631812,21.033095,20.632973,19.610826,0.035129
20846,main,bright,bright,1,451.486298,1.254945,1.162781,1.093685,0.923920,21.200018,22.012360,21.315525,19.576228,0.093499
20847,main,bright,bright,1,1266.891846,1.166946,1.057987,1.299345,1.003377,19.798010,19.167652,19.775880,19.227511,0.117198
20848,main,bright,bright,1,767.749084,1.166389,1.002013,1.001943,0.670374,20.975920,21.832411,20.970763,19.636560,0.113879
20849,main,bright,bright,1,706.924866,1.121485,0.949762,1.050490,0.930081,20.170111,20.418278,20.209455,19.460741,0.080040
20850,main,bright,bright,1,1258.284302,1.098968,2.530503,1.964385,0.901231,21.544906,21.836632,21.273068,19.566426,0.045851
20851,main,bright,bright,1,677.568176,1.060439,1.501940,1.479301,0.984749,21.085200,22.157782,21.142690,19.352739,0.119785
20853,main,bright,bright,1,827.333862,1.136480,1.117639,1.065022,0.590943,21.211542,21.873739,21.108252,19.436093,0.044872
20854,main,bright,bright,1,640.811707,1.234082,1.203343,1.260524,1.092915,20.579296,21.874944,20.675408,18.647671,0.100586
20856,main,bright,bright,1,836.963989,1.218765,1.166442,1.157507,0.863320,20.472941,20.186613,20.517048,19.322875,0.129020
20857,main,bright,bright,1,603.532104,1.253395,0.838414,0.830944,0.996539,19.567047,18.956627,19.586452,19.221347,0.060861
20858,main,bright,bright,2,2584.213013,1.653975,1.930773,2.347731,0.973166,20.062528,21.470010,20.757120,19.414004,0.039684
20859,main,bright,bright,1,942.386536,1.298577,0.976825,0.886545,0.605897,20.409703,21.446297,20.469334,19.049831,0.042776
20860,main,bright,bright,1,1276.953857,1.603220,1.872602,1.816370,1.021535,20.359222,21.424290,20.621247,19.055581,0.037091
20861,main,bright,bright,1,455.206940,1.246973,0.906986,0.932898,0.881712,20.662930,20.123150,20.612664,19.618812,0.031439
20862,main,bright,bright,1,500.979340,1.224111,1.040736,0.978130,0.960829,20.741107,20.727181,20.810782,19.469971,0.090186
20863,main,bright,bright,1,477.156158,1.255492,1.210656,1.084059,0.968114,21.054934,21.752111,21.049752,19.398505,0.086888
20864,main,bright,bright,1,991.959290,1.186867,1.096189,1.041578,1.005600,19.519684,19.533609,19.600743,19.178982,0.068994
20865,main,bright,bright,1,1296.800781,1.139412,0.920335,0.910345,1.023265,18.924508,18.735985,18.983622,18.620417,0.058299
20866,main,bright,bright,1,665.021423,1.407718,1.129831,1.043109,1.145482,19.746144,20.462154,19.755216,18.337892,0.046020
20867,main,bright,bright,1,513.201599,1.419882,1.219644,1.207844,1.032322,20.873607,21.651116,20.944108,19.465278,0.043880
20869,main,bright,bright,2,732.651978,1.248381,1.043192,1.015081,1.000021,20.177707,20.116718,20.159594,19.128653,0.042248
20870,main,bright,bright,1,898.855774,1.408473,1.099075,1.017221,0.911683,19.411408,18.527690,19.395336,18.876003,0.050328
20872,main,bright,bright,1,723.979553,1.481770,1.793729,1.487206,1.049992,20.586571,21.009298,20.602938,19.154123,0.052623
20873,main,bright,bright,1,963.267639,1.662583,1.066620,1.078274,0.983150,19.806413,20.041957,19.840942,19.097116,0.067477
20874,main,bright,bright,1,596.413391,1.303781,1.224317,1.083198,0.997292,20.205125,20.482882,20.229415,19.095410,0.067307
20875,main,bright,bright,1,1089.263306,1.874441,1.148476,1.297114,1.072370,19.926082,20.301215,19.930614,18.659012,0.051884
20876,main,bright,bright,1,388.686676,1.057421,1.443509,1.090005,1.023955,21.007839,22.112810,21.186818,19.466416,0.078774
20878,main,bright,bright,1,861.827881,1.215231,0.802747,0.861337,0.536479,20.984512,21.794727,20.978020,19.364287,0.069954
20879,main,bright,bright,2,1992.225891,1.287971,1.382987,1.209017,0.833414,19.598342,19.771751,19.577005,18.895057,0.160148
20882,main,bright,bright,1,1221.682739,1.034272,1.551543,1.569101,0.975309,20.265266,20.429080,20.288807,19.420142,0.058673
20884,main,bright,bright,1,465.127869,1.026570,1.014036,1.088198,0.993680,20.517730,20.520096,20.480655,19.400830,0.043302
20885,main,bright,bright,1,465.496094,1.025515,1.267941,1.126010,0.772712,21.610689,22.363924,21.626512,19.941020,0.031291
20886,main,bright,bright,2,589.161819,1.030472,1.209926,1.278451,0.803812,21.649482,22.392656,21.667011,19.961621,0.043661
20887,main,bright,bright,1,661.300781,1.026326,1.213193,1.302532,0.993769,20.468374,20.515622,20.466397,19.321001,0.046114
20888,main,bright,bright,1,288.583008,1.047129,0.879756,0.833219,1.001927,21.097170,21.124315,21.116353,19.450193,0.070062
20889,main,bright,bright,1,456.116821,1.020587,1.143072,1.205253,0.960743,21.224343,21.750473,21.160087,19.605322,0.027768
20890,main,bright,bright,1,407.171265,1.049571,1.033050,1.052629,0.784384,21.616464,22.392194,21.632721,19.904220,0.031417
20891,main,bright,bright,1,586.801941,1.031557,0.955633,0.994958,0.877580,20.420668,20.826480,20.401081,19.509476,0.046616
20892,main,bright,bright,1,474.065552,1.057166,0.929006,0.992483,0.882554,20.789205,21.176229,20.722756,19.624505,0.041663
20893,main,bright,bright,1,376.066559,1.052117,1.426908,1.139548,0.958351,21.531795,22.050198,21.389860,19.600498,0.033490
20894,main,bright,bright,1,957.044800,1.071802,1.111799,1.165106,0.959983,19.902160,20.040625,19.909405,18.991359,0.040249
20895,main,bright,bright,1,544.303589,1.052249,1.414546,1.205423,0.977707,20.565934,20.615761,20.486236,19.426730,0.020535
20896,main,bright,bright,1,899.892273,1.091009,0.932312,0.866553,0.890335,19.519419,19.639377,19.528438,19.001505,0.045870
20897,main,bright,bright,1,757.119690,1.078461,1.148980,1.287300,0.931957,20.441768,20.484153,20.347621,19.305525,0.031364
20899,main,bright,bright,1,834.478394,1.038893,1.258999,1.118027,0.986078,19.726076,19.604957,19.735213,19.395138,0.039113
20900,main,bright,bright,1,792.198059,1.028883,1.263806,1.164821,0.959792,19.937371,20.034253,19.959509,19.249336,0.024334
20901,main,bright,bright,1,742.473755,1.053617,1.555569,1.376390,0.738994,21.384176,22.141806,21.389146,19.930213,0.021015
20902,main,bright,bright,1,870.901184,1.020475,1.071848,1.126733,0.983861,19.712844,19.597261,19.710898,19.395908,0.031044
20903,main,bright,bright,1,1229.042603,1.015029,1.637423,1.333741,0.942042,19.561470,19.637019,19.590532,18.975047,0.035245
20905,main,bright,bright,1,901.792847,1.041186,1.684469,1.205051,0.973373,19.882662,19.965746,19.899274,19.103809,0.044575
20909,main,bright,bright,1,663.627197,1.039049,0.907891,0.986823,1.014580,19.766900,19.902968,19.927854,19.336715,0.056018
20910,main,bright,bright,1,1373.026245,1.021426,1.117501,1.190995,0.436432,21.302888,22.143790,21.343113,19.798007,0.042796
20911,main,bright,bright,1,382.927673,1.016874,1.074160,1.026646,1.020284,20.717695,20.850254,20.663298,19.394146,0.025218
20912,main,bright,bright,1,349.037720,1.029828,1.221109,0.979769,0.896690,21.481997,22.229970,21.377947,19.233179,0.041865
20913,main,bright,bright,1,683.992432,1.027459,1.669503,1.463136,0.969122,20.794005,21.276151,20.789652,19.589449,0.041942
20914,main,bright,bright,1,298.200104,1.026288,0.946308,0.993660,1.011816,21.922117,22.386563,21.554328,19.669098,0.054368
20915,main,bright,bright,1,644.345886,1.032610,0.828978,0.866836,1.032035,19.468570,19.704138,19.753259,19.174655,0.074016
20916,main,bright,bright,1,820.588501,1.037151,1.281979,1.399581,0.986967,20.417526,20.481728,20.428801,19.252242,0.084921
20917,main,bright,bright,1,1108.447266,1.018088,0.900358,0.923656,0.860751,19.359210,19.785959,19.446370,19.100047,0.059891
